"","coordinatorCountry","countryName","coordinator","totalCost","latitude","longitude"
"275","AT","Austria","TECHNISCHE UNIVERSITAET WIEN","166156.8",47.33333,13.33333
"276","AT","Austria","Institute of Science and Technology Austria","1678432",47.33333,13.33333
"277","AT","Austria","INSTITUT FUER MOLEKULARE BIOTECHNOLOGIE GMBH","2800000",47.33333,13.33333
"278","AT","Austria","UNIVERSITAT LINZ","166156.8",47.33333,13.33333
"279","AT","Austria","ECODESIGN COMPANY ENGINEERING & MANAGEMENT CONSULTANCY GMBH","71429",47.33333,13.33333
"280","AT","Austria","GREGOR-MENDEL-INSTITUT FÜR MOLEKULARE PFLANZENBIOLOGIE GMBH","2498468",47.33333,13.33333
"281","AT","Austria","TECHNISCHE UNIVERSITAET GRAZ","1494253.75",47.33333,13.33333
"282","AT","Austria","PARIS-LODRON-UNIVERSITAT SALZBURG","2290669",47.33333,13.33333
"283","AT","Austria","UNIVERSITAT WIEN","1499356.25",47.33333,13.33333
"284","AT","Austria","CEMM - FORSCHUNGSZENTRUM FUER MOLEKULARE MEDIZIN GMBH","178156.8",47.33333,13.33333
"285","AT","Austria","INSTITUT FUR INNOVATIONS- UND TRENDFORSCHUNG KURZ IITF","399891.25",47.33333,13.33333
"286","AT","Austria","VETERINAERMEDIZINISCHE UNIVERSITAET WIEN","204430.4",47.33333,13.33333
"287","AT","Austria","TECHNISCHE UNIVERSITAET WIEN","166156.8",47.33333,13.33333
"288","AT","Austria","Institute of Science and Technology Austria","166156.8",47.33333,13.33333
"289","AT","Austria","UNIVERSITAT WIEN","1292440",47.33333,13.33333
"290","AT","Austria","UNIVERSITAT WIEN","3895886.88",47.33333,13.33333
"291","AT","Austria","BLUESOURCE - MOBILE SOLUTIONS GMBH","71429",47.33333,13.33333
"292","AT","Austria","BIONIC SURFACE TECHNOLOGIES GMBH","6469650.01",47.33333,13.33333
"293","AT","Austria","UNIVERSITAET GRAZ","3987650.75",47.33333,13.33333
"294","AT","Austria","TECHNISCHE UNIVERSITAET WIEN","166156.8",47.33333,13.33333
"295","AT","Austria","TECHNISCHE UNIVERSITAET WIEN","2996870",47.33333,13.33333
"296","AT","Austria","PARIS-LODRON-UNIVERSITAT SALZBURG","1705833",47.33333,13.33333
"297","AT","Austria","UNIVERSITAET INNSBRUCK","3366196",47.33333,13.33333
"298","AT","Austria","TECHNISCHE UNIVERSITAET GRAZ","2787956.64",47.33333,13.33333
"299","AT","Austria","FORSCHUNGSINSTITUT FUR MOLEKULARE PATHOLOGIE GESELLSCHAFT MBH","166156.8",47.33333,13.33333
"300","AT","Austria","UNIVERSITAT WIEN","1364097",47.33333,13.33333
"301","AT","Austria","OTTO BOCK HEALTHCARE PRODUCTS GMBH","3835585",47.33333,13.33333
"302","AT","Austria","Institute of Science and Technology Austria","1882244",47.33333,13.33333
"303","AT","Austria","TECHNISCHE UNIVERSITAET WIEN","3157986",47.33333,13.33333
"304","AT","Austria","AVL LIST GMBH","6.481124353E7",47.33333,13.33333
"305","AT","Austria","TECHNISCHE UNIVERSITAET GRAZ","1994161",47.33333,13.33333
"306","AT","Austria","Institute of Science and Technology Austria","2481437",47.33333,13.33333
"307","AT","Austria","WIRTSCHAFTSUNIVERSITAT WIEN","1999625",47.33333,13.33333
"308","AT","Austria","OSTERREICHISCHE GESELLSCHAFT FUR UMWELT UND TECHNIK","944000",47.33333,13.33333
"309","AT","Austria","CONPLUSULTRA GMBH","2005125",47.33333,13.33333
"310","AT","Austria","INSTITUT FUER MOLEKULARE BIOTECHNOLOGIE GMBH","150000",47.33333,13.33333
"311","AT","Austria","UNIVERSITAET FUER BODENKULTUR WIEN","1401941",47.33333,13.33333
"312","AT","Austria","WIRTSCHAFTSUNIVERSITAT WIEN","1999908.75",47.33333,13.33333
"313","AT","Austria","UNIVERSITAT WIEN","178156.8",47.33333,13.33333
"314","AT","Austria","Kompetenzzentrum - Das Virtuelle Fahrzeug, Forschungsgesellschaft mbH","7688334.5",47.33333,13.33333
"315","AT","Austria","INFINEON TECHNOLOGIES AUSTRIA  AG","87613740",47.33333,13.33333
"316","AT","Austria","TECHNISCHE UNIVERSITAET WIEN","1497550",47.33333,13.33333
"317","AT","Austria","PROFACTOR GMBH","3732751.25",47.33333,13.33333
"318","AT","Austria","WIRTSCHAFTSKAMMER OSTERREICH","408535.63",47.33333,13.33333
"319","AT","Austria","ROUGE H2 ENGINEERING GMBH","71429",47.33333,13.33333
"320","AT","Austria","TECHNISCHE UNIVERSITAET GRAZ","3471452.5",47.33333,13.33333
"321","AT","Austria","UNIVERSITAT WIEN","178156.8",47.33333,13.33333
"322","AT","Austria","Institute of Science and Technology Austria","1497730",47.33333,13.33333
"323","AT","Austria","WIRTSCHAFTSUNIVERSITAT WIEN","3549475",47.33333,13.33333
"324","AT","Austria","OESTERREICHISCHE AKADEMIE DER WISSENSCHAFTEN","775959",47.33333,13.33333
"325","AT","Austria","Kompetenzzentrum - Das Virtuelle Fahrzeug, Forschungsgesellschaft mbH","6713338.75",47.33333,13.33333
"326","AT","Austria","AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH","6686660",47.33333,13.33333
"327","AT","Austria","MEDIZINISCHE UNIVERSITAET WIEN","178156.8",47.33333,13.33333
"328","AT","Austria","EIBIR GEMEINNUETZIGE GMBH ZUR FOERDERUNG DER ERFORSCHUNG DER BIOMEDIZINISCHEN BILDGEBUNG","9995145.75",47.33333,13.33333
"329","AT","Austria","TECHNISCHE UNIVERSITAET WIEN","1515451.68",47.33333,13.33333
"330","AT","Austria","TECHNISCHE UNIVERSITAET GRAZ","1499108.76",47.33333,13.33333
"331","AT","Austria","MEDIZINISCHE UNIVERSITAET WIEN","2999943.75",47.33333,13.33333
"332","AT","Austria","MEDIZINISCHE UNIVERSITAET WIEN","4897450",47.33333,13.33333
"333","AT","Austria","Institute of Science and Technology Austria","178156.8",47.33333,13.33333
"334","AT","Austria","UNIVERSITAT WIEN","166156.8",47.33333,13.33333
"335","AT","Austria","AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH","6998955",47.33333,13.33333
"336","AT","Austria","MEDIZINISCHE UNIVERSITAET WIEN","166156.8",47.33333,13.33333
"337","AT","Austria","Institute of Science and Technology Austria","166156.8",47.33333,13.33333
"338","AT","Austria","MY ESEL GMBH","71429",47.33333,13.33333
"339","AT","Austria","UNIVERSITAET FUER BODENKULTUR WIEN","1499905",47.33333,13.33333
"340","AT","Austria","UNIVERSITAET INNSBRUCK","166156.8",47.33333,13.33333
"341","AT","Austria","UNIVERSITAET INNSBRUCK","2356117",47.33333,13.33333
"342","AT","Austria","AMS AG","4282541.25",47.33333,13.33333
"343","AT","Austria","UNIVERSITAT WIEN","166156.8",47.33333,13.33333
"344","AT","Austria","Institute of Science and Technology Austria","1500000",47.33333,13.33333
"345","AT","Austria","OESTERREICHISCHE AKADEMIE DER WISSENSCHAFTEN","178156.8",47.33333,13.33333
"346","AT","Austria","AVL LIST GMBH","4948026.25",47.33333,13.33333
"347","AT","Austria","ZENTRUM FUR SOZIALE INNOVATION GMBH","1499503.75",47.33333,13.33333
"348","AT","Austria","Institute of Science and Technology Austria","178156.8",47.33333,13.33333
"349","AT","Austria","BOC ASSET MANAGEMENT GMBH","4084850",47.33333,13.33333
"350","AT","Austria","BARTENBACH GMBH","5968433.75",47.33333,13.33333
"351","AT","Austria","MATERIALS CENTER LEOBEN FORSCHUNG GMBH","439182.5",47.33333,13.33333
"352","AT","Austria","TECHNISCHE UNIVERSITAET WIEN","149625",47.33333,13.33333
"353","AT","Austria","MEDIZINISCHE UNIVERSITAET WIEN","3657194.64",47.33333,13.33333
"354","AT","Austria","UNIVERSITAT WIEN","166156.8",47.33333,13.33333
"355","AT","Austria","INSTITUT FUER MOLEKULARE BIOTECHNOLOGIE GMBH","166156.8",47.33333,13.33333
"356","AT","Austria","INFINEON TECHNOLOGIES AUSTRIA  AG","178156.8",47.33333,13.33333
"357","AT","Austria","PROFACTOR GMBH","425950",47.33333,13.33333
"358","AT","Austria","DELACON BIOTECHNIK","71429",47.33333,13.33333
"359","AT","Austria","TECHNISCHE UNIVERSITAET WIEN","1382500",47.33333,13.33333
"360","AT","Austria","OESTERREICHISCHE AKADEMIE DER WISSENSCHAFTEN","2124000",47.33333,13.33333
"361","AT","Austria","TECHNIKON FORSCHUNGS- UND PLANUNGSGESELLSCHAFT MBH","5702631.25",47.33333,13.33333
"362","AT","Austria","OESTERREICHISCHE AKADEMIE DER WISSENSCHAFTEN","1499680",47.33333,13.33333
"363","AT","Austria","UMWELTBUNDESAMT GESELLSCHAFT MIT BESCHRANKTER HAFTUNG (UBA GMBH)","4999138",47.33333,13.33333
"364","AT","Austria","Institute of Science and Technology Austria","2410292",47.33333,13.33333
"365","AT","Austria","TTTECH COMPUTERTECHNIK AG","6681211.25",47.33333,13.33333
"366","AT","Austria","UNIVERSITAT WIEN","178156.8",47.33333,13.33333
"367","AT","Austria","TECHNIKON FORSCHUNGS- UND PLANUNGSGESELLSCHAFT MBH","5695712.5",47.33333,13.33333
"368","AT","Austria","AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH","9999987",47.33333,13.33333
"369","AT","Austria","Institute of Science and Technology Austria","178156.8",47.33333,13.33333
"370","AT","Austria","ESS ENGINEERING SOFTWARE STEYR GMBH","1414650",47.33333,13.33333
"371","AT","Austria","INSTITUT FUER MOLEKULARE BIOTECHNOLOGIE GMBH","1570398.99",47.33333,13.33333
"372","AT","Austria","VERBUND Solutions GmbH","1.782326413E7",47.33333,13.33333
"373","AT","Austria","IMPRESS MEDTECH GMBH","71429",47.33333,13.33333
"374","AT","Austria","UNIVERSITAT WIEN","178156.8",47.33333,13.33333
"375","AT","Austria","ZENTRALANSTALT FUR METEOROLOGIE UNDGEODYNAMIK","7509318.75",47.33333,13.33333
"376","AT","Austria","KURATORIUM FUER VERKEHRSSICHERHEIT","499500",47.33333,13.33333
"377","AT","Austria","EUROPEAN SUSTAINABLE ENERGY INNOVATION ALLIANCE - ESEIA, VEREIN FUR FORDERUNG DER EUROPAIESCHEN INNOVATION FUR ERNEUERBARE ENERGIEN","1377000",47.33333,13.33333
"378","AT","Austria","INFINEON TECHNOLOGIES AUSTRIA  AG","4.706867613E7",47.33333,13.33333
"379","AT","Austria","INTERNATIONALES INSTITUT FUER ANGEWANDTE SYSTEMANALYSE","1819250",47.33333,13.33333
"380","AT","Austria","NEXTSENSE GMBH","2867758.75",47.33333,13.33333
"381","AT","Austria","GUSSING ENERGY TECHNOLOGIES GMBH","5896987.5",47.33333,13.33333
"382","AT","Austria","INFINEON TECHNOLOGIES AUSTRIA  AG","61986675",47.33333,13.33333
"383","AT","Austria","UNIVERSITAET INNSBRUCK","3472230.3",47.33333,13.33333
"384","AT","Austria","AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH","1299340.46",47.33333,13.33333
"385","AT","Austria","CEMM - FORSCHUNGSZENTRUM FUER MOLEKULARE MEDIZIN GMBH","2389782",47.33333,13.33333
"386","AT","Austria","INNOFREIGHT Speditions GmbH","71429",47.33333,13.33333
"387","AT","Austria","ARS ELECTRONICA LINZ GMBH","1036250",47.33333,13.33333
"388","AT","Austria","AVL LIST GMBH","2.779112936E7",47.33333,13.33333
"389","AT","Austria","TECHNISCHE UNIVERSITAET WIEN","3948970.76",47.33333,13.33333
"390","AT","Austria","UNIVERSITAT WIEN","1987980",47.33333,13.33333
"391","AT","Austria","OESTERREICHISCHE AKADEMIE DER WISSENSCHAFTEN","166156.8",47.33333,13.33333
"392","AT","Austria","TECHNISCHE UNIVERSITAET WIEN","166156.8",47.33333,13.33333
"393","AT","Austria","FACHHOCHSCHULE ST POELTEN GMBH","275000",47.33333,13.33333
"394","AT","Austria","CEMM - FORSCHUNGSZENTRUM FUER MOLEKULARE MEDIZIN GMBH","178156.8",47.33333,13.33333
"395","AT","Austria","OSTERREICHISCHE ENERGIEAGENTUR AUSTRIAN ENERGY AGENCY","1120562.5",47.33333,13.33333
"396","AT","Austria","UIV URBAN INNOVATION VIENNA GMBH","1850062.5",47.33333,13.33333
"397","AT","Austria","SCM PRODUKTIONS- UND VERTRIEBS GMBH","71429",47.33333,13.33333
"398","AT","Austria","Institute of Science and Technology Austria","166156.8",47.33333,13.33333
"399","AT","Austria","Institute of Science and Technology Austria","166156.8",47.33333,13.33333
"400","AT","Austria","Kompetenzzentrum - Das Virtuelle Fahrzeug, Forschungsgesellschaft mbH","6390633.75",47.33333,13.33333
"401","AT","Austria","SYNYO GmbH","1499920",47.33333,13.33333
"402","AT","Austria","Kompetenzzentrum - Das Virtuelle Fahrzeug, Forschungsgesellschaft mbH","4998903.75",47.33333,13.33333
"403","AT","Austria","FORSCHUNGSINSTITUT FUR MOLEKULARE PATHOLOGIE GESELLSCHAFT MBH","166156.8",47.33333,13.33333
"404","AT","Austria","FORSCHUNGSINSTITUT FUR MOLEKULARE PATHOLOGIE GESELLSCHAFT MBH","166156.8",47.33333,13.33333
"405","AT","Austria","RHP TECHNOLOGY GMBH","950000",47.33333,13.33333
"406","AT","Austria","UNIVERSITAT WIEN","178156.8",47.33333,13.33333
"407","AT","Austria","PRACTICAL ROBOTICS INSTITUTE AUSTRIA (PRIA) ZUR FORDERUNG DES WISSENSCHAFTLICH-TECHNISCHEM NACHWUCHSES UBER ROBOTIK IN OSTERREICH","153811.25",47.33333,13.33333
"408","AT","Austria","Arsanis Biosciences, GmbH","71429",47.33333,13.33333
"409","AT","Austria","LIFETOOL SOLUTIONS GMBH","71429",47.33333,13.33333
"410","AT","Austria","TECHNISCHE UNIVERSITAET WIEN","1990000",47.33333,13.33333
"411","AT","Austria","MEDIZINISCHE UNIVERSITAET WIEN","2178488",47.33333,13.33333
"412","AT","Austria","UNIVERSITAT WIEN","1672752",47.33333,13.33333
"413","AT","Austria","AVL LIST GMBH","8645405",47.33333,13.33333
"414","AT","Austria","TECHNISCHE UNIVERSITAET WIEN","2133950",47.33333,13.33333
"415","AT","Austria","UNIVERSITAT WIEN","166156.8",47.33333,13.33333
"416","AT","Austria","GUGER TECHNOLOGIES OG","2943500",47.33333,13.33333
"417","AT","Austria","UNIVERSITAET FUER BODENKULTUR WIEN","150000",47.33333,13.33333
"418","AT","Austria","SYNYO GmbH","3421062.5",47.33333,13.33333
"419","AT","Austria","MEDIZINISCHE UNIVERSITAT GRAZ","267458.4",47.33333,13.33333
"420","AT","Austria","INFINEON TECHNOLOGIES AUSTRIA  AG","9517870.18",47.33333,13.33333
"421","AT","Austria","MEDIZINISCHE UNIVERSITAET WIEN","2499646",47.33333,13.33333
"422","AT","Austria","UNIVERSITAET INNSBRUCK","1224000",47.33333,13.33333
"423","AT","Austria","CEMM - FORSCHUNGSZENTRUM FUER MOLEKULARE MEDIZIN GMBH","146668",47.33333,13.33333
"424","AT","Austria","UNIVERSITAT WIEN","178156.8",47.33333,13.33333
"425","AT","Austria","CEMM - FORSCHUNGSZENTRUM FUER MOLEKULARE MEDIZIN GMBH","178156.8",47.33333,13.33333
"426","AT","Austria","BIOTECH INNOVATION RESEARCH DEVELOPMENT AND CONSULTING GMBH & CO KG","71429",47.33333,13.33333
"427","AT","Austria","OESTERREICHISCHE AKADEMIE DER WISSENSCHAFTEN","1499992",47.33333,13.33333
"428","AT","Austria","TECHNISCHE UNIVERSITAET WIEN","178156.8",47.33333,13.33333
"429","AT","Austria","ENERGIEINSTITUT AN DER JOHANNES KEPLER UNIVERSITAT LINZ VEREIN","1938085",47.33333,13.33333
"430","AT","Austria","PESSL INSTRUMENTS GMBH","71429",47.33333,13.33333
"431","AT","Austria","TECHNISCHE UNIVERSITAET WIEN","3889842.5",47.33333,13.33333
"432","AT","Austria","UNIVERSITAT WIEN","1498279",47.33333,13.33333
"433","AT","Austria","AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH","3996477.5",47.33333,13.33333
"434","AT","Austria","UNIVERSITAET FUER BODENKULTUR WIEN","1441125",47.33333,13.33333
"435","AT","Austria","UNIVERSITAT LINZ","2318750",47.33333,13.33333
"436","AT","Austria","UNIVERSITAET GRAZ","1678325.01",47.33333,13.33333
"437","AT","Austria","TECHNISCHE UNIVERSITAET GRAZ","166156.8",47.33333,13.33333
"438","AT","Austria","UNIVERSITAET INNSBRUCK","166156.8",47.33333,13.33333
"439","AT","Austria","CEMM - FORSCHUNGSZENTRUM FUER MOLEKULARE MEDIZIN GMBH","1980916",47.33333,13.33333
"440","AT","Austria","BUNDESMINISTERIUM FUER VERKEHR, INNOVATION UND TECHNOLOGIE","2.192502007E7",47.33333,13.33333
"441","AT","Austria","UNIVERSITAT WIEN","1940025",47.33333,13.33333
"442","AT","Austria","BENEDICT GMBH","71429",47.33333,13.33333
"443","AT","Austria","PROFACTOR GMBH","4124143.75",47.33333,13.33333
"444","AT","Austria","AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH","2732872.32",47.33333,13.33333
"445","AT","Austria","UNIVERSITAET FUER BODENKULTUR WIEN","2483686.06",47.33333,13.33333
"446","AT","Austria","SUSTEC GMBH","71429",47.33333,13.33333
"447","AT","Austria","LKR LEICHTMETALL KOMPETENZZENTRUM RANSHOFEN GMBH","685068.75",47.33333,13.33333
"448","AT","Austria","MINPOL GMBH","2092687.5",47.33333,13.33333
"449","AT","Austria","ZENTRUM FUR SOZIALE INNOVATION GMBH","2400000",47.33333,13.33333
"450","AT","Austria","Institute of Science and Technology Austria","1998280",47.33333,13.33333
"451","AT","Austria","WIRTSCHAFTSKAMMER OSTERREICH","113007.5",47.33333,13.33333
"452","AT","Austria","ALCHEMIA-NOVA GMBH","119225",47.33333,13.33333
"453","AT","Austria","OSTERREICHISCHE GESELLSCHAFT FUR SYSTEM- UND AUTOMATISIERUNGSTECHNIK VEREIN","3995125",47.33333,13.33333
"454","AT","Austria","FORSCHUNGSGESELLSCHAFT MOBILITAET  - Austrian Mobility Research FGM - AMOR Gemeinnutzige GMBH","3413922.5",47.33333,13.33333
"455","AT","Austria","KONRAD FORSTTECHNIK GMBH","71429",47.33333,13.33333
"456","AT","Austria","PONIX SYSTEMS GMBH","71429",47.33333,13.33333
"457","AT","Austria","Institute of Science and Technology Austria","1498394",47.33333,13.33333
"458","AT","Austria","Institute of Science and Technology Austria","1497755",47.33333,13.33333
"459","AT","Austria","FORSCHUNGSGESELLSCHAFT MOBILITAET  - Austrian Mobility Research FGM - AMOR Gemeinnutzige GMBH","3188049",47.33333,13.33333
"460","AT","Austria","TECHNISCHE UNIVERSITAET WIEN","166156.8",47.33333,13.33333
"461","AT","Austria","MEDIZINISCHE UNIVERSITAET WIEN","1964338",47.33333,13.33333
"462","AT","Austria","MEDIZINISCHE UNIVERSITAET WIEN","2422698",47.33333,13.33333
"463","AT","Austria","PROFACTOR GMBH","3286068.75",47.33333,13.33333
"464","AT","Austria","WasserCluster Lunz - Biologische Station GmbH","178156.8",47.33333,13.33333
"465","AT","Austria","OESTERREICHISCHE AKADEMIE DER WISSENSCHAFTEN","2446819",47.33333,13.33333
"466","AT","Austria","TECHNISCHE UNIVERSITAET WIEN","178156.8",47.33333,13.33333
"467","AT","Austria","HELIOVIS AG","2632932",47.33333,13.33333
"468","AT","Austria","VIEWPOINTSYSTEM GMBH","3299267.14",47.33333,13.33333
"469","AT","Austria","OROBOROS INSTRUMENTS GmbH","71429",47.33333,13.33333
"470","AT","Austria","OESTERREICHISCHE FORSCHUNGSFOERDERUNGSGESELLSCHAFT MBH","3199312",47.33333,13.33333
"471","AT","Austria","XYLEM SCIENCE AND TECHNOLOGY MANAGEMENT GMBH","71429",47.33333,13.33333
"472","AT","Austria","TECHNISCHE UNIVERSITAET GRAZ","1964750",47.33333,13.33333
"473","AT","Austria","ATTOQUANT DIAGNOSTICS GMBH","71429",47.33333,13.33333
"474","AT","Austria","EIBIR GEMEINNUETZIGE GMBH ZUR FOERDERUNG DER ERFORSCHUNG DER BIOMEDIZINISCHEN BILDGEBUNG","5861957.5",47.33333,13.33333
"475","AT","Austria","AVL LIST GMBH","1.258133403E7",47.33333,13.33333
"476","AT","Austria","SYNYO GmbH","2935887.5",47.33333,13.33333
"477","BA","Bosnia and Herzegovina","VANJSKOTRGOVINSKA/SPOLJNOTRGOVINSKA KOMORA BIH","13045",44.25,17.83333
"478","BA","Bosnia and Herzegovina","REPUBLICKA AGENCIJA ZA RAZVOJ MALIHI SREDNJIH PREDUZECA BANJA LUKA","25065",44.25,17.83333
"479","BA","Bosnia and Herzegovina","LIR EVOLUCIJA","50000",44.25,17.83333
"480","BA","Bosnia and Herzegovina","TIDEA DOO BANJA LUKA","173000",44.25,17.83333
"481","BA","Bosnia and Herzegovina","TIDEA DOO BANJA LUKA","193650",44.25,17.83333
"482","BE","Belgium","AGENCE BRUXELLOISE POUR L'ACCOMPAGNEMENT DE L'ENTREPRISE","78737.5",50.83333,4
"483","BE","Belgium","INSTITUT VON KARMAN DE DYNAMIQUE DES FLUIDES","149921",50.83333,4
"484","BE","Belgium","KATHOLIEKE UNIVERSITEIT LEUVEN","2494971",50.83333,4
"485","BE","Belgium","UNIVERSITE DE MONS","1291750",50.83333,4
"486","BE","Belgium","KATHOLIEKE UNIVERSITEIT LEUVEN","1991243",50.83333,4
"487","BE","Belgium","KATHOLIEKE UNIVERSITEIT LEUVEN","3844721.16",50.83333,4
"488","BE","Belgium","EUROPEAN ROAD TRANSPORT TELEMATICSIMPLEMENTATION COORDINATION ORGANISATION - INTELLIGENT TRANSPORT SYSTEMS & SERVICES EUROPE","1.622010625E7",50.83333,4
"489","BE","Belgium","European Research Institute of Catalysis A.I.S.B.L.","4424785.25",50.83333,4
"490","BE","Belgium","INTEGRATE NV","71429",50.83333,4
"491","BE","Belgium","UNIVERSITE CATHOLIQUE DE LOUVAIN","1993125",50.83333,4
"492","BE","Belgium","MAGNAX","71429",50.83333,4
"493","BE","Belgium","KATHOLIEKE UNIVERSITEIT LEUVEN","2699895",50.83333,4
"494","BE","Belgium","ASSOCIATION DES CONSOMMATEURS TEST-ACHATS SCRL","2397182.5",50.83333,4
"495","BE","Belgium","EUROPEAN FOOD INFORMATION RESSOURCE AISBL","185000",50.83333,4
"496","BE","Belgium","INTERUNIVERSITAIR MICRO-ELECTRONICA CENTRUM","3910140",50.83333,4
"497","BE","Belgium","PARTNERSHIP FOR ADVANCED COMPUTINGIN EUROPE AISBL","2551875",50.83333,4
"498","BE","Belgium","INTERUNIVERSITAIR MICRO-ELECTRONICA CENTRUM","2499074",50.83333,4
"499","BE","Belgium","NXP SEMICONDUCTORS BELGIUM NV","2.933061084E7",50.83333,4
"500","BE","Belgium","UNIVERSITEIT ANTWERPEN","3002689.44",50.83333,4
"501","BE","Belgium","KATHOLIEKE UNIVERSITEIT LEUVEN","160800",50.83333,4
"502","BE","Belgium","UNIVERSITE SAINT-LOUIS-BRUXELLES ASBL","172800",50.83333,4
"503","BE","Belgium","UNIVERSITEIT GENT","1499375",50.83333,4
"504","BE","Belgium","EUROPEAN DEFENCE AGENCY","750000",50.83333,4
"505","BE","Belgium","UNIVERSITE CATHOLIQUE DE LOUVAIN","149375",50.83333,4
"506","BE","Belgium","KATHOLIEKE UNIVERSITEIT LEUVEN","172800",50.83333,4
"507","BE","Belgium","ARCELORMITTAL BELGIUM NV","1.456073675E7",50.83333,4
"508","BE","Belgium","VIB","1499746",50.83333,4
"509","BE","Belgium","KATHOLIEKE UNIVERSITEIT LEUVEN","160800",50.83333,4
"510","BE","Belgium","UNIVERSITE CATHOLIQUE DE LOUVAIN","1497446.89",50.83333,4
"511","BE","Belgium","UNIVERSITE CATHOLIQUE DE LOUVAIN","3570993.75",50.83333,4
"512","BE","Belgium","UNIVERSITE DE LIEGE","2367055",50.83333,4
"513","BE","Belgium","PUBLIC SAFETY COMMUNICATION EUROPE FORUM AISBL","1.313143856E7",50.83333,4
"514","BE","Belgium","EUROCONTROL - EUROPEAN ORGANISATION FOR THE SAFETY OF AIR NAVIGATION","2003651.25",50.83333,4
"515","BE","Belgium","KATHOLIEKE UNIVERSITEIT LEUVEN","160800",50.83333,4
"516","BE","Belgium","UNIVERSITE DE LIEGE","1499125",50.83333,4
"517","BE","Belgium","PNO INNOVATION","495065",50.83333,4
"518","BE","Belgium","UNIVERSITE CATHOLIQUE DE LOUVAIN","1997541",50.83333,4
"519","BE","Belgium","VIB","172800",50.83333,4
"520","BE","Belgium","VIB","2999354",50.83333,4
"521","BE","Belgium","VIB","160800",50.83333,4
"522","BE","Belgium","UNIVERSITE DE MONS","172800",50.83333,4
"523","BE","Belgium","UNIVERSITEIT GENT","2498750",50.83333,4
"524","BE","Belgium","OLEON NV","5838610.22",50.83333,4
